FileName,Label,FileContent
PluginManagerImpl.java,prom-framework-6.9.97,"['io', 'file', 'io', 'file', 'filter', 'io', 'ioexcept', 'io', 'input', 'stream', 'lang', 'annot', 'annot', 'lang', 'reflect', 'annot', 'element', 'lang', 'reflect', 'method', 'lang', 'reflect', 'modifi', 'net', 'malform', 'urlexcept', 'net', 'urisyntax', 'except', 'net', 'url', 'net', 'urlclass', 'loader', 'util', 'array', 'list', 'util', 'collect', 'util', 'collect', 'util', 'hash', 'map', 'util', 'hash', 'set', 'util', 'iter', 'util', 'link', 'list', 'util', 'list', 'util', 'map', 'util', 'queue', 'util', 'set', 'util', 'sort', 'set', 'util', 'tree', 'set', 'util', 'jar', 'jar', 'entri', 'util', 'jar', 'jar', 'input', 'stream', 'javax', 'swing', 'event', 'event', 'listen', 'list', 'org', 'processmin', 'framework', 'boot', 'boot', 'org', 'processmin', 'framework', 'boot', 'boot', 'level', 'org', 'processmin', 'framework', 'packag', 'packag', 'descriptor', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'descriptor', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'descriptor', 'id', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'manag', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'paramet', 'bind', 'org', 'processmin', 'framework', 'plugin', 'annot', 'bootabl', 'org', 'processmin', 'framework', 'plugin', 'annot', 'keep', 'in', 'pro', 'mcach', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'framework', 'util', 'pair', 'org', 'processmin', 'framework', 'util', 'collect', 'compar', 'pair', 'org', 'processmining', 'framework', 'plugin', 'impl']"
ProgressBarImpl.java,prom-framework-6.9.97,"['util', 'array', 'list', 'util', 'list', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'execut', 'result', 'org', 'processmin', 'framework', 'plugin', 'pro', 'mfutur', 'org', 'processmin', 'framework', 'plugin', 'progress', 'org', 'processmining', 'framework', 'plugin', 'impl']"
IncorrectReturnTypeException.java,prom-framework-6.9.97,"['org', 'processmining', 'framework', 'plugin']"
InSufficientResultException.java,prom-framework-6.9.97,"['org', 'processmining', 'framework', 'plugin']"
ObjectConstructor.java,prom-framework-6.9.97,"['util', 'collect', 'org', 'processmin', 'framework', 'connect', 'connect', 'org', 'processmin', 'framework', 'connect', 'connect', 'cannot', 'be', 'obtain', 'org', 'processmining', 'framework', 'plugin']"
PluginContext.java,prom-framework-6.9.97,"['util', 'list', 'util', 'concurr', 'executor', 'org', 'processmin', 'framework', 'connect', 'connect', 'org', 'processmin', 'framework', 'plugin', 'event', 'logger', 'org', 'processmin', 'framework', 'plugin', 'event', 'logger', 'messag', 'level', 'org', 'processmin', 'framework', 'plugin', 'event', 'plugin', 'life', 'cycl', 'event', 'listen', 'org', 'processmin', 'framework', 'plugin', 'event', 'progress', 'event', 'listen', 'org', 'processmin', 'framework', 'plugin', 'impl', 'field', 'not', 'set', 'except', 'org', 'processmin', 'framework', 'plugin', 'impl', 'field', 'set', 'except', 'org', 'processmin', 'framework', 'util', 'pair', 'org', 'processmining', 'framework', 'plugin']"
PluginContextID.java,prom-framework-6.9.97,"['org', 'processmining', 'framework', 'plugin']"
PluginDescriptor.java,prom-framework-6.9.97,"['lang', 'annot', 'annot', 'net', 'url', 'util', 'list', 'util', 'set', 'javax', 'swing', 'imag', 'icon', 'org', 'processmin', 'framework', 'packag', 'packag', 'descriptor', 'org', 'processmining', 'framework', 'plugin']"
PluginDescriptorID.java,prom-framework-6.9.97,"['org', 'processmining', 'framework', 'plugin']"
PluginExecutionResult.java,prom-framework-6.9.97,"['util', 'concurr', 'cancel', 'except', 'util', 'concurr', 'execut', 'except', 'org', 'processmin', 'framework', 'providedobject', 'provid', 'object', 'id', 'org', 'processmining', 'framework', 'plugin']"
PluginManager.java,prom-framework-6.9.97,"['lang', 'annot', 'annot', 'net', 'url', 'util', 'collect', 'util', 'event', 'listen', 'util', 'set', 'util', 'sort', 'set', 'org', 'processmin', 'framework', 'packag', 'packag', 'descriptor', 'org', 'processmin', 'framework', 'util', 'pair', 'org', 'processmining', 'framework', 'plugin']"
PluginParameterBinding.java,prom-framework-6.9.97,"['util', 'array', 'list', 'util', 'array', 'util', 'list', 'org', 'processmin', 'framework', 'util', 'array', 'util', 'org', 'processmining', 'framework', 'plugin']"
Progress.java,prom-framework-6.9.97,"['org', 'processmining', 'framework', 'plugin']"
ProMCanceller.java,prom-framework-6.9.97,"['org', 'processmining', 'framework', 'plugin']"
ProMFuture.java,prom-framework-6.9.97,"['util', 'concurr', 'cancel', 'except', 'util', 'concurr', 'execut', 'except', 'util', 'concurr', 'futur', 'util', 'concurr', 'time', 'unit', 'util', 'concurr', 'timeout', 'except', 'javax', 'swing', 'swing', 'worker', 'org', 'processmin', 'framework', 'plugin', 'event', 'futur', 'listen', 'org', 'processmin', 'framework', 'plugin', 'event', 'name', 'chang', 'listen', 'org', 'processmining', 'framework', 'plugin']"
RecursiveCallException.java,prom-framework-6.9.97,"['org', 'processmining', 'framework', 'plugin']"
ProMID.java,prom-framework-6.9.97,"['util', 'uuid', 'org', 'processmining', 'framework']"
ContextAwareObject.java,prom-framework-6.9.97,"['org', 'processmin', 'framework', 'connect', 'connect', 'manag', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'manag', 'org', 'processmining', 'framework', 'providedobjects']"
ProvidedObjectIDImpl.java,prom-framework-6.9.97,"['util', 'uuid', 'org', 'processmin', 'framework', 'pro', 'mid', 'org', 'processmin', 'framework', 'providedobject', 'provid', 'object', 'id', 'org', 'processmining', 'framework', 'providedobjects', 'impl']"
ProvidedObjectImpl.java,prom-framework-6.9.97,"['util', 'concurr', 'cancel', 'except', 'util', 'concurr', 'execut', 'except', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'pro', 'mfutur', 'org', 'processmin', 'framework', 'plugin', 'event', 'futur', 'listen', 'org', 'processmin', 'framework', 'plugin', 'event', 'name', 'chang', 'listen', 'org', 'processmin', 'framework', 'providedobject', 'provid', 'object', 'org', 'processmin', 'framework', 'providedobject', 'provid', 'object', 'delet', 'except', 'org', 'processmin', 'framework', 'providedobject', 'provid', 'object', 'id', 'org', 'processmin', 'framework', 'providedobject', 'provid', 'object', 'manag', 'org', 'processmining', 'framework', 'providedobjects', 'impl']"
ProvidedObjectManagerImpl.java,prom-framework-6.9.97,"['util', 'array', 'list', 'util', 'collect', 'util', 'hash', 'map', 'util', 'list', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'execut', 'result', 'org', 'processmin', 'framework', 'plugin', 'pro', 'mfutur', 'org', 'processmin', 'framework', 'plugin', 'event', 'provid', 'object', 'life', 'cycl', 'listen', 'org', 'processmin', 'framework', 'providedobject', 'provid', 'object', 'org', 'processmin', 'framework', 'providedobject', 'provid', 'object', 'delet', 'except', 'org', 'processmin', 'framework', 'providedobject', 'provid', 'object', 'id', 'org', 'processmin', 'framework', 'providedobject', 'provid', 'object', 'manag', 'org', 'processmin', 'framework', 'providedobject', 'substitut', 'type', 'org', 'processmining', 'framework', 'providedobjects', 'impl']"
ProvidedObject.java,prom-framework-6.9.97,"['org', 'processmining', 'framework', 'providedobjects']"
ProvidedObjectDeletedException.java,prom-framework-6.9.97,"['org', 'processmining', 'framework', 'providedobjects']"
ProvidedObjectID.java,prom-framework-6.9.97,"['org', 'processmin', 'framework', 'pro', 'mid', 'org', 'processmining', 'framework', 'providedobjects']"
ProvidedObjectManager.java,prom-framework-6.9.97,"['util', 'list', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'event', 'provid', 'object', 'life', 'cycl', 'listen', 'org', 'processmining', 'framework', 'providedobjects']"
SubstitutionType.java,prom-framework-6.9.97,"['lang', 'annot', 'element', 'type', 'lang', 'annot', 'retent', 'lang', 'annot', 'retent', 'polici', 'lang', 'annot', 'target', 'org', 'processmining', 'framework', 'providedobjects']"
ArrayUtils.java,prom-framework-6.9.97,"['lang', 'reflect', 'array', 'org', 'processmining', 'framework', 'util']"
AutoHelpCommandLineParser.java,prom-framework-6.9.97,"['jarg', 'gnu', 'cmd', 'line', 'parser', 'util', 'array', 'list', 'util', 'array', 'util', 'link', 'list', 'util', 'list', 'org', 'processmining', 'framework', 'util']"
Cast.java,prom-framework-6.9.97,"['org', 'processmining', 'framework', 'util']"
Cleanable.java,prom-framework-6.9.97,"['org', 'processmining', 'framework', 'util']"
AbstractMultiSet.java,prom-framework-6.9.97,"['util', 'abstract', 'collect', 'util', 'array', 'list', 'util', 'collect', 'util', 'collect', 'util', 'iter', 'util', 'list', 'util', 'map', 'util', 'map', 'entri', 'util', 'no', 'such', 'element', 'except', 'util', 'set', 'org', 'processmin', 'framework', 'util', 'cast', 'org', 'processmining', 'framework', 'util', 'collection']"
AlphanumComparator.java,prom-framework-6.9.97,"['util', 'compar', 'org', 'processmining', 'framework', 'util', 'collection']"
ComparablePair.java,prom-framework-6.9.97,"['org', 'processmin', 'framework', 'util', 'pair', 'org', 'processmining', 'framework', 'util', 'collection']"
HashMultiSet.java,prom-framework-6.9.97,"['util', 'collect', 'util', 'hash', 'map', 'util', 'map', 'org', 'processmining', 'framework', 'util', 'collection']"
LinkedHashMultiSet.java,prom-framework-6.9.97,"['util', 'collect', 'util', 'link', 'hash', 'map', 'org', 'processmining', 'framework', 'util', 'collection']"
MultiSet.java,prom-framework-6.9.97,"['util', 'collect', 'util', 'list', 'util', 'set', 'org', 'processmin', 'framework', 'util', 'htmlto', 'org', 'processmining', 'framework', 'util', 'collection']"
SortedMultiSet.java,prom-framework-6.9.97,"['util', 'compar', 'util', 'sort', 'set', 'org', 'processmining', 'framework', 'util', 'collection']"
TreeMultiSet.java,prom-framework-6.9.97,"['util', 'collect', 'util', 'collect', 'util', 'compar', 'util', 'sort', 'set', 'util', 'tree', 'map', 'util', 'tree', 'set', 'org', 'processmining', 'framework', 'util', 'collection']"
WeakKeyValueMap.java,prom-framework-6.9.97,"['lang', 'ref', 'weak', 'refer', 'util', 'abstract', 'map', 'util', 'collect', 'util', 'hash', 'set', 'util', 'map', 'util', 'set', 'util', 'weak', 'hash', 'map', 'org', 'processmining', 'framework', 'util', 'collection']"
CommandLineArgumentList.java,prom-framework-6.9.97,"['util', 'array', 'list', 'org', 'processmining', 'framework', 'util']"
GoogleAnalyticsUtil.java,prom-framework-6.9.97,"['com', 'brsanthu', 'googleanalyt', 'event', 'hit', 'com', 'brsanthu', 'googleanalyt', 'googl', 'analyt', 'org', 'processmining', 'framework', 'util', 'name']"
HTMLToString.java,prom-framework-6.9.97,"['awt', 'color', 'awt', 'compon', 'javax', 'swing', 'jlabel', 'javax', 'swing', 'jlist', 'javax', 'swing', 'list', 'cell', 'render', 'org', 'processmining', 'framework', 'util']"
IconLoader.java,prom-framework-6.9.97,"['io', 'file', 'net', 'malform', 'urlexcept', 'javax', 'swing', 'imag', 'icon', 'org', 'processmin', 'framework', 'boot', 'boot', 'org', 'processmining', 'framework', 'util']"
LevenshteinDistance.java,prom-framework-6.9.97,"['util', 'list', 'org', 'processmining', 'framework', 'util']"
OsUtil.java,prom-framework-6.9.97,"['io', 'file', 'io', 'ioexcept', 'lang', 'manag', 'manag', 'factori', 'javax', 'manag', 'mbean', 'server', 'javax', 'manag', 'object', 'name', 'org', 'processmin', 'framework', 'boot', 'boot', 'sun', 'manag', 'manag', 'factori', 'helper', 'com', 'sun', 'manag', 'oper', 'system', 'mxbean', 'org', 'processmining', 'framework', 'util']"
Pair.java,prom-framework-6.9.97,"['org', 'processmining', 'framework', 'util']"
PathHacker.java,prom-framework-6.9.97,"['io', 'file', 'lang', 'reflect', 'field', 'lang', 'reflect', 'method', 'net', 'url', 'net', 'urlclass', 'loader', 'util', 'properti', 'org', 'processmining', 'framework', 'util']"
XMonitoredInputStream.java,prom-framework-6.9.97,"['io', 'buffer', 'input', 'stream', 'io', 'file', 'io', 'file', 'input', 'stream', 'io', 'file', 'not', 'found', 'except', 'io', 'ioexcept', 'io', 'input', 'stream', 'javax', 'swing', 'jprogress', 'bar', 'org', 'processmining', 'framework', 'util', 'progress']"
XProgressBarListener.java,prom-framework-6.9.97,"['javax', 'swing', 'jprogress', 'bar', 'org', 'processmining', 'framework', 'util', 'progress']"
XProgressListener.java,prom-framework-6.9.97,"['org', 'processmining', 'framework', 'util', 'progress']"
ProMClassLoader.java,prom-framework-6.9.97,"['net', 'url', 'net', 'urlclass', 'loader', 'org', 'processmining', 'framework', 'util']"
BreadthFirstExpandCollection.java,prom-framework-6.9.97,"['util', 'collect', 'org', 'processmining', 'framework', 'util', 'search']"
DepthFirstExpandCollection.java,prom-framework-6.9.97,"['util', 'collect', 'util', 'stack', 'org', 'processmining', 'framework', 'util', 'search']"
ExpandCollection.java,prom-framework-6.9.97,"['util', 'collect', 'org', 'processmining', 'framework', 'util', 'search']"
MultiThreadedSearcher.java,prom-framework-6.9.97,"['rmi', 'server', 'uid', 'util', 'array', 'util', 'collect', 'util', 'hash', 'map', 'util', 'map', 'util', 'concurr', 'execut', 'except', 'util', 'concurr', 'executor', 'javax', 'swing', 'swing', 'worker', 'org', 'processmin', 'framework', 'plugin', 'progress', 'org', 'processmining', 'framework', 'util', 'search']"
NodeExpander.java,prom-framework-6.9.97,"['util', 'collect', 'org', 'processmin', 'framework', 'plugin', 'progress', 'org', 'processmining', 'framework', 'util', 'search']"
Service.java,prom-framework-6.9.97,"['io', 'buffer', 'reader', 'io', 'ioexcept', 'io', 'input', 'stream', 'reader', 'io', 'print', 'writer', 'net', 'server', 'socket', 'net', 'socket', 'net', 'socket', 'timeout', 'except', 'util', 'array', 'list', 'util', 'list', 'util', 'concurr', 'executor', 'org', 'processmin', 'framework', 'plugin', 'event', 'logger', 'messag', 'level', 'org', 'processmining', 'framework', 'util', 'socket']"
ServiceEnvironment.java,prom-framework-6.9.97,"['org', 'processmin', 'framework', 'plugin', 'event', 'logger', 'messag', 'level', 'org', 'processmining', 'framework', 'util', 'socket']"
ServiceHandler.java,prom-framework-6.9.97,"['io', 'buffer', 'reader', 'io', 'ioexcept', 'io', 'print', 'writer', 'org', 'processmining', 'framework', 'util', 'socket']"
StringUtils.java,prom-framework-6.9.97,"['org', 'processmining', 'framework', 'util']"
ExpandButton.java,prom-framework-6.9.97,"['awt', 'alpha', 'composit', 'awt', 'color', 'awt', 'dimens', 'awt', 'graphic', 'awt', 'graphic', 'd', 'awt', 'render', 'hint', 'awt', 'event', 'mous', 'event', 'awt', 'event', 'mous', 'listen', 'javax', 'swing', 'border', 'factori', 'javax', 'swing', 'jbutton', 'org', 'processmining', 'framework', 'util', 'ui']"
SlickerConsole.java,prom-framework-6.9.97,"['awt', 'color', 'awt', 'dimens', 'awt', 'font', 'metric', 'awt', 'graphic', 'awt', 'graphic', 'd', 'awt', 'rectangl', 'awt', 'render', 'hint', 'awt', 'geom', 'rectangl', 'd', 'io', 'file', 'text', 'simpl', 'date', 'format', 'util', 'array', 'list', 'util', 'date', 'javax', 'swing', 'jcompon', 'javax', 'swing', 'jlabel', 'javax', 'swing', 'event', 'ancestor', 'event', 'javax', 'swing', 'event', 'ancestor', 'listen', 'org', 'processmin', 'framework', 'plugin', 'event', 'logger', 'messag', 'level', 'org', 'processmining', 'framework', 'util', 'ui']"
SlickerMessageBar.java,prom-framework-6.9.97,"['awt', 'border', 'layout', 'awt', 'color', 'awt', 'dimens', 'awt', 'graphic', 'awt', 'graphic', 'd', 'awt', 'render', 'hint', 'awt', 'event', 'action', 'event', 'awt', 'event', 'action', 'listen', 'javax', 'swing', 'border', 'factori', 'javax', 'swing', 'box', 'javax', 'swing', 'box', 'layout', 'javax', 'swing', 'jpanel', 'javax', 'swing', 'jscroll', 'bar', 'javax', 'swing', 'jscroll', 'pane', 'javax', 'swing', 'scroll', 'pane', 'constant', 'org', 'processmin', 'framework', 'plugin', 'event', 'logger', 'messag', 'level', 'com', 'fluxicon', 'slickerbox', 'compon', 'gradient', 'panel', 'com', 'fluxicon', 'slickerbox', 'compon', 'round', 'panel', 'com', 'fluxicon', 'slickerbox', 'ui', 'slicker', 'scroll', 'bar', 'ui', 'org', 'processmining', 'framework', 'util', 'ui']"
TypeToggleButton.java,prom-framework-6.9.97,"['awt', 'alpha', 'composit', 'awt', 'color', 'awt', 'dimens', 'awt', 'font', 'metric', 'awt', 'graphic', 'awt', 'graphic', 'd', 'awt', 'render', 'hint', 'awt', 'event', 'action', 'event', 'awt', 'event', 'action', 'listen', 'awt', 'event', 'mous', 'event', 'awt', 'event', 'mous', 'listen', 'awt', 'geom', 'rectangl', 'd', 'javax', 'swing', 'border', 'factori', 'javax', 'swing', 'jbutton', 'org', 'processmining', 'framework', 'util', 'ui']"
WeakValueHashMap.java,prom-framework-6.9.97,"['lang', 'ref', 'refer', 'queue', 'lang', 'ref', 'weak', 'refer', 'util', 'abstract', 'collect', 'util', 'abstract', 'set', 'util', 'collect', 'util', 'hash', 'map', 'util', 'iter', 'util', 'map', 'util', 'no', 'such', 'element', 'except', 'util', 'set', 'org', 'processmining', 'framework', 'util']"
GraphLayoutConnection.java,prom-models-6.9.32,"['awt', 'dimens', 'awt', 'geom', 'dimens', 'd', 'awt', 'geom', 'point', 'd', 'util', 'array', 'list', 'util', 'collect', 'util', 'collect', 'util', 'list', 'org', 'jgraph', 'graph', 'graph', 'constant', 'org', 'processmin', 'framework', 'connect', 'dynam', 'connect', 'org', 'processmin', 'framework', 'connect', 'impl', 'abstract', 'connect', 'org', 'processmin', 'model', 'graphbas', 'attribut', 'map', 'org', 'processmin', 'model', 'graphbas', 'attribut', 'map', 'owner', 'org', 'processmin', 'model', 'graphbas', 'expand', 'org', 'processmin', 'model', 'graphbas', 'expans', 'listen', 'org', 'processmin', 'model', 'graphbas', 'expans', 'listen', 'listen', 'list', 'org', 'processmin', 'model', 'graphbas', 'view', 'specif', 'attribut', 'map', 'org', 'processmin', 'model', 'graphbas', 'direct', 'direct', 'graph', 'org', 'processmin', 'model', 'graphbas', 'direct', 'direct', 'graph', 'element', 'org', 'processmining', 'models', 'connections']"
AbstractGraph.java,prom-models-6.9.32,"['util', 'collect', 'util', 'collect', 'util', 'hash', 'set', 'org', 'processmining', 'models', 'graphbased']"
AbstractGraphEdge.java,prom-models-6.9.32,"['org', 'processmin', 'model', 'graphbas', 'direct', 'abstract', 'direct', 'graph', 'edg', 'org', 'processmining', 'models', 'graphbased']"
AbstractGraphElement.java,prom-models-6.9.32,"['org', 'processmining', 'models', 'graphbased']"
AbstractGraphNode.java,prom-models-6.9.32,"['org', 'processmining', 'models', 'graphbased']"
AttributeMap.java,prom-models-6.9.32,"['util', 'link', 'hash', 'map', 'util', 'map', 'util', 'set', 'org', 'processmining', 'models', 'graphbased']"
AttributeMapOwner.java,prom-models-6.9.32,"['org', 'processmining', 'models', 'graphbased']"
AbstractDirectedGraph.java,prom-models-6.9.32,"['util', 'array', 'list', 'util', 'collect', 'util', 'collect', 'util', 'link', 'hash', 'map', 'util', 'link', 'hash', 'set', 'util', 'map', 'org', 'processmin', 'framework', 'util', 'cast', 'org', 'processmin', 'model', 'graphbas', 'abstract', 'graph', 'org', 'processmining', 'models', 'graphbased', 'directed']"
AbstractDirectedGraphEdge.java,prom-models-6.9.32,"['org', 'processmin', 'model', 'graphbas', 'abstract', 'graph', 'edg', 'org', 'processmining', 'models', 'graphbased', 'directed']"
AbstractDirectedGraphNode.java,prom-models-6.9.32,"['org', 'processmin', 'model', 'graphbas', 'abstract', 'graph', 'node', 'org', 'processmining', 'models', 'graphbased', 'directed']"
ComponentFactory.java,prom-models-6.9.32,"['util', 'collect', 'util', 'hash', 'set', 'util', 'tree', 'set', 'org', 'processmin', 'model', 'graphbas', 'direct', 'direct', 'graph', 'org', 'processmin', 'model', 'graphbas', 'direct', 'direct', 'graph', 'edg', 'org', 'processmin', 'model', 'graphbas', 'direct', 'direct', 'graph', 'node', 'org', 'processmining', 'models', 'graphbased', 'directed', 'analysis']"
ShortestPathFactory.java,prom-models-6.9.32,"['util', 'array', 'util', 'collect', 'util', 'hash', 'set', 'util', 'set', 'org', 'processmin', 'model', 'graphbas', 'direct', 'direct', 'graph', 'org', 'processmin', 'model', 'graphbas', 'direct', 'direct', 'graph', 'edg', 'org', 'processmin', 'model', 'graphbas', 'direct', 'direct', 'graph', 'node', 'org', 'processmining', 'models', 'graphbased', 'directed', 'analysis']"
ShortestPathInfo.java,prom-models-6.9.32,"['util', 'array', 'util', 'collect', 'util', 'hash', 'map', 'util', 'link', 'list', 'util', 'list', 'util', 'map', 'org', 'processmin', 'model', 'graphbas', 'direct', 'direct', 'graph', 'org', 'processmin', 'model', 'graphbas', 'direct', 'direct', 'graph', 'edg', 'org', 'processmin', 'model', 'graphbas', 'direct', 'direct', 'graph', 'node', 'org', 'processmining', 'models', 'graphbased', 'directed', 'analysis']"
BoundaryDirectedGraphNode.java,prom-models-6.9.32,"['org', 'processmining', 'models', 'graphbased', 'directed']"
ContainableDirectedGraphElement.java,prom-models-6.9.32,"['org', 'processmin', 'model', 'graphbas', 'attribut', 'map', 'owner', 'org', 'processmining', 'models', 'graphbased', 'directed']"
ContainingDirectedGraphNode.java,prom-models-6.9.32,"['util', 'set', 'org', 'processmin', 'model', 'graphbas', 'expand', 'org', 'processmining', 'models', 'graphbased', 'directed']"
DirectedGraph.java,prom-models-6.9.32,"['util', 'collect', 'util', 'set', 'org', 'processmining', 'models', 'graphbased', 'directed']"
DirectedGraphEdge.java,prom-models-6.9.32,"['util', 'collect', 'org', 'processmining', 'models', 'graphbased', 'directed']"
DirectedGraphElement.java,prom-models-6.9.32,"['org', 'processmin', 'model', 'graphbas', 'attribut', 'map', 'owner', 'org', 'processmining', 'models', 'graphbased', 'directed']"
DirectedGraphElementWeights.java,prom-models-6.9.32,"['util', 'array', 'list', 'util', 'hash', 'map', 'org', 'processmining', 'models', 'graphbased', 'directed']"
DirectedGraphNode.java,prom-models-6.9.32,"['org', 'processmin', 'model', 'graphbas', 'node', 'id', 'org', 'processmining', 'models', 'graphbased', 'directed']"
GraphIterator.java,prom-models-6.9.32,"['util', 'collect', 'util', 'hash', 'set', 'org', 'processmin', 'model', 'graphbas', 'direct', 'direct', 'graph', 'org', 'processmin', 'model', 'graphbas', 'direct', 'direct', 'graph', 'edg', 'org', 'processmin', 'model', 'graphbas', 'direct', 'direct', 'graph', 'node', 'org', 'processmining', 'models', 'graphbased', 'directed', 'utils']"
Node.java,prom-models-6.9.32,"['util', 'array', 'list', 'util', 'list', 'org', 'processmining', 'models', 'graphbased', 'directed', 'utils']"
AbstractDirectedHypergraph.java,prom-models-6.9.32,"['util', 'array', 'list', 'util', 'collect', 'util', 'set', 'org', 'processmin', 'model', 'graphbas', 'abstract', 'graph', 'org', 'processmining', 'models', 'graphbased', 'directedhypergraph']"
AbstractDirectedHypergraphNode.java,prom-models-6.9.32,"['awt', 'dimens', 'org', 'processmin', 'model', 'graphbas', 'abstract', 'graph', 'node', 'org', 'processmin', 'model', 'graphbas', 'attribut', 'map', 'org', 'processmining', 'models', 'graphbased', 'directedhypergraph']"
AbstractDirectedIncomingHyperedge.java,prom-models-6.9.32,"['util', 'iter', 'util', 'set', 'util', 'sort', 'set', 'util', 'tree', 'set', 'org', 'processmin', 'framework', 'util', 'cast', 'org', 'processmin', 'model', 'graphbas', 'abstract', 'graph', 'edg', 'org', 'processmin', 'model', 'graphbas', 'attribut', 'map', 'org', 'processmining', 'models', 'graphbased', 'directedhypergraph']"
AbstractDirectedOutgoingHyperedge.java,prom-models-6.9.32,"['util', 'iter', 'util', 'set', 'util', 'sort', 'set', 'util', 'tree', 'set', 'org', 'processmin', 'framework', 'util', 'cast', 'org', 'processmin', 'model', 'graphbas', 'abstract', 'graph', 'edg', 'org', 'processmin', 'model', 'graphbas', 'attribut', 'map', 'org', 'processmining', 'models', 'graphbased', 'directedhypergraph']"
DirectedHypergraph.java,prom-models-6.9.32,"['util', 'collect', 'org', 'processmining', 'models', 'graphbased', 'directedhypergraph']"
DirectedHypergraphElement.java,prom-models-6.9.32,"['org', 'processmin', 'model', 'graphbas', 'attribut', 'map', 'owner', 'org', 'processmining', 'models', 'graphbased', 'directedhypergraph']"
DirectedHypergraphNode.java,prom-models-6.9.32,"['org', 'processmining', 'models', 'graphbased', 'directedhypergraph']"
DirectedIncomingHyperedge.java,prom-models-6.9.32,"['util', 'set', 'org', 'processmining', 'models', 'graphbased', 'directedhypergraph']"
DirectedOutgoingHyperedge.java,prom-models-6.9.32,"['util', 'set', 'org', 'processmining', 'models', 'graphbased', 'directedhypergraph']"
EdgeID.java,prom-models-6.9.32,"['io', 'serializ', 'util', 'uuid', 'org', 'processmining', 'models', 'graphbased']"
Expandable.java,prom-models-6.9.32,"['awt', 'dimens', 'org', 'processmining', 'models', 'graphbased']"
ExpansionListener.java,prom-models-6.9.32,"['util', 'event', 'listen', 'org', 'processmin', 'framework', 'plugin', 'event', 'pro', 'mevent', 'listen', 'list', 'org', 'processmining', 'models', 'graphbased']"
NodeID.java,prom-models-6.9.32,"['io', 'serializ', 'util', 'uuid', 'org', 'processmining', 'models', 'graphbased']"
AbstractUndirectedEdge.java,prom-models-6.9.32,"['org', 'processmin', 'framework', 'util', 'cast', 'org', 'processmin', 'model', 'graphbas', 'abstract', 'graph', 'edg', 'org', 'processmin', 'model', 'graphbas', 'attribut', 'map', 'org', 'processmining', 'models', 'graphbased', 'undirected']"
AbstractUndirectedGraph.java,prom-models-6.9.32,"['util', 'array', 'list', 'util', 'collect', 'org', 'processmin', 'model', 'graphbas', 'abstract', 'graph', 'org', 'processmining', 'models', 'graphbased', 'undirected']"
AbstractUndirectedNode.java,prom-models-6.9.32,"['org', 'processmin', 'model', 'graphbas', 'abstract', 'graph', 'node', 'org', 'processmin', 'model', 'graphbas', 'attribut', 'map', 'org', 'processmining', 'models', 'graphbased', 'undirected']"
UndirectedGraph.java,prom-models-6.9.32,"['util', 'collect', 'org', 'processmining', 'models', 'graphbased', 'undirected']"
UndirectedGraphEdge.java,prom-models-6.9.32,"['org', 'processmining', 'models', 'graphbased', 'undirected']"
UndirectedGraphElement.java,prom-models-6.9.32,"['org', 'processmin', 'model', 'graphbas', 'attribut', 'map', 'owner', 'org', 'processmining', 'models', 'graphbased', 'undirected']"
UndirectedGraphNode.java,prom-models-6.9.32,"['org', 'processmining', 'models', 'graphbased', 'undirected']"
ViewSpecificAttributeMap.java,prom-models-6.9.32,"['util', 'hash', 'map', 'util', 'hash', 'set', 'util', 'map', 'util', 'set', 'org', 'processmining', 'models', 'graphbased']"
ExecutionInformation.java,prom-models-6.9.32,"['org', 'processmining', 'models', 'semantics']"
ExtendedSemantics.java,prom-models-6.9.32,"['org', 'processmining', 'models', 'semantics']"
IllegalTransitionException.java,prom-models-6.9.32,"['org', 'processmining', 'models', 'semantics']"
Semantics.java,prom-models-6.9.32,"['io', 'serializ', 'util', 'collect', 'org', 'processmining', 'models', 'semantics']"
AbstractShape.java,prom-models-6.9.32,"['awt', 'geom', 'point', 'd', 'awt', 'geom', 'rectangl', 'd', 'org', 'processmining', 'models', 'shapes']"
Decorated.java,prom-models-6.9.32,"['awt', 'graphic', 'd', 'org', 'processmining', 'models', 'shapes']"
Diamond.java,prom-models-6.9.32,"['awt', 'geom', 'point', 'd', 'org', 'processmining', 'models', 'shapes']"
